16.99895287,0.307677582,-841.3214722,16.1361618,0.303983122,-848.0686035,17.86174393,0.311372042,-834.5743408,16.4268837,0.305227995,-845.795105
17.99709034,0.314543352,-841.4510498,17.13467026,0.312211752,-848.1980591,18.85951042,0.316874951,-834.7040405,17.42549706,0.312998027,-845.9228516
18.99536037,0.321379885,-841.580658,18.13318253,0.321229368,-848.3276367,19.85753822,0.321530402,-834.8336792,18.4241848,0.321280181,-846.050415
19.99370098,0.317926362,-841.7108765,19.13139343,0.336415589,-848.458313,20.85600853,0.299437135,-834.9634399,19.42281151,0.330167115,-846.1779785
20.99191952,0.327317581,-841.8408508,20.12975693,0.346090674,-848.588501,21.85408211,0.308544487,-835.0932007,20.42144966,0.339739233,-846.305603
21.99008751,0.346962452,-841.9706421,21.12831688,0.351307184,-848.7183838,22.85185814,0.34261772,-835.2229004,21.42016029,0.349835813,-846.4332275
22.9881382,0.362846643,-842.1005554,22.12672234,0.358280331,-848.8481445,23.84955406,0.367412955,-835.3529663,22.41875076,0.359828353,-846.5606689
23.98634434,0.376855925,-842.2303772,23.12519455,0.366301328,-848.9780273,24.84749413,0.387410522,-835.4827271,23.4174366,0.36988318,-846.6881104
24.98463058,0.387849003,-842.3598633,24.1235981,0.375968426,-849.1079102,25.84566307,0.39972958,-835.6118164,24.41610146,0.380004406,-846.8154907
25.98279285,0.396168292,-842.489624,25.12196159,0.386473089,-849.237854,26.84362411,0.405863494,-835.741394,25.414711,0.38977021,-846.9429321
26.98163509,0.403303206,-842.6194458,26.12102318,0.396939874,-849.3677979,27.84224701,0.409666538,-835.8710938,26.41401672,0.399106264,-847.0703125
27.98683071,0.409645572,-842.7503662,27.12639618,0.407131553,-849.4986572,28.84726524,0.412159592,-836.0020752,27.41965485,0.407988399,-847.1986694
28.98451996,0.413420439,-842.8797302,28.12526894,0.416869104,-849.6279297,29.84377098,0.409971774,-836.1315308,28.4184227,0.415692508,-847.3256226
29.97411823,0.416079968,-843.0080261,29.11653137,0.425555527,-849.7561035,30.83170509,0.406604409,-836.2599487,29.40940094,0.422319591,-847.4515991
